Date,Open,High,Low,Close,Adj Close,Volume
10/21/2009,23.75,23.75,23.75,23.75,10.644005,0
10/22/2009,24,24,24,24,10.756045,0
10/23/2009,23.67,23.67,23.67,23.67,10.608152,0
10/26/2009,23.42,23.42,23.42,23.42,10.496107,0
10/27/2009,23.440001,23.440001,23.440001,23.440001,10.505072,0
10/28/2009,23.15,23.15,23.15,23.15,10.375103,0
10/29/2009,23.49,23.49,23.49,23.49,10.527474,0
10/30/2009,22.969999,22.969999,22.969999,22.969999,10.294432,0
11/2/2009,23.09,23.09,23.09,23.09,10.348214,0
11/3/2009,23.08,23.08,23.08,23.08,10.343735,0
11/4/2009,23.18,23.18,23.18,23.18,10.388549,0
11/5/2009,23.620001,23.620001,23.620001,23.620001,10.585743,0
11/6/2009,23.65,23.65,23.65,23.65,10.599184,0
11/9/2009,24.129999,24.129999,24.129999,24.129999,10.814305,0
11/10/2009,24.190001,24.190001,24.190001,24.190001,10.841197,0
11/11/2009,24.280001,24.280001,24.280001,24.280001,10.881532,0
11/12/2009,24.07,24.07,24.07,24.07,10.787416,0
11/13/2009,24.23,24.23,24.23,24.23,10.859124,0
11/16/2009,24.6,24.6,24.6,24.6,11.024944,0
11/17/2009,24.620001,24.620001,24.620001,24.620001,11.033911,0
11/18/2009,24.6,24.6,24.6,24.6,11.024944,0
11/19/2009,24.299999,24.299999,24.299999,24.299999,10.890497,0
11/20/2009,24.309999,24.309999,24.309999,24.309999,10.894979,0
11/23/2009,24.620001,24.620001,24.620001,24.620001,11.033911,0
11/24/2009,24.67,24.67,24.67,24.67,11.056319,0
11/25/2009,24.799999,24.799999,24.799999,24.799999,11.114577,0
11/27/2009,24.440001,24.440001,24.440001,24.440001,10.953239,0
11/30/2009,24.469999,24.469999,24.469999,24.469999,10.966684,0
12/1/2009,24.780001,24.780001,24.780001,24.780001,11.105616,0
12/2/2009,24.82,24.82,24.82,24.82,11.123548,0
12/3/2009,24.66,24.66,24.66,24.66,11.051839,0
12/4/2009,24.73,24.73,24.73,24.73,11.083207,0
12/7/2009,24.780001,24.780001,24.780001,24.780001,11.105616,0
12/8/2009,24.52,24.52,24.52,24.52,10.989095,0
12/9/2009,24.59,24.59,24.59,24.59,11.020464,0
12/10/2009,24.719999,24.719999,24.719999,24.719999,11.078725,0
12/11/2009,24.870001,24.870001,24.870001,24.870001,11.145955,0
12/14/2009,25.01,25.01,25.01,25.01,11.208694,0
12/15/2009,24.889999,24.889999,24.889999,24.889999,11.154916,0
12/16/2009,24.879999,24.879999,24.879999,24.879999,11.150434,0
12/17/2009,24.610001,24.610001,24.610001,24.610001,11.029428,0
12/18/2009,24.469999,24.469999,24.469999,24.469999,11.053823,0
12/21/2009,24.68,24.68,24.68,24.68,11.148683,0
12/22/2009,24.74,24.74,24.74,24.74,11.175787,0
12/23/2009,24.76,24.76,24.76,24.76,11.184825,0
12/24/2009,24.860001,24.860001,24.860001,24.860001,11.229998,0
12/28/2009,24.91,24.91,24.91,24.91,11.252583,0
12/29/2009,24.889999,24.889999,24.889999,24.889999,11.243547,0
12/30/2009,24.91,24.91,24.91,24.91,11.252583,0
12/31/2009,24.65,24.65,24.65,24.65,11.135135,0
1/4/2010,24.99,24.99,24.99,24.99,11.288718,0
1/5/2010,24.99,24.99,24.99,24.99,11.288718,0
1/6/2010,25.02,25.02,25.02,25.02,11.302268,0
1/7/2010,25.08,25.08,25.08,25.08,11.329376,0
1/8/2010,25.1,25.1,25.1,25.1,11.338412,0
1/11/2010,25.25,25.25,25.25,25.25,11.40617,0
1/12/2010,25.129999,25.129999,25.129999,25.129999,11.351965,0
1/13/2010,25.290001,25.290001,25.290001,25.290001,11.42424,0
1/14/2010,25.33,25.33,25.33,25.33,11.44231,0
1/15/2010,25.1,25.1,25.1,25.1,11.338412,0
1/19/2010,25.389999,25.389999,25.389999,25.389999,11.469407,0
1/20/2010,25.129999,25.129999,25.129999,25.129999,11.351965,0
1/21/2010,24.719999,24.719999,24.719999,24.719999,11.166754,0
1/22/2010,24.25,24.25,24.25,24.25,10.954442,0
1/25/2010,24.34,24.34,24.34,24.34,10.995096,0
1/26/2010,24.27,24.27,24.27,24.27,10.963476,0
1/27/2010,24.34,24.34,24.34,24.34,10.995096,0
1/28/2010,24.1,24.1,24.1,24.1,10.88668,0
1/29/2010,23.91,23.91,23.91,23.91,10.800854,0
2/1/2010,24.200001,24.200001,24.200001,24.200001,10.93185,0
2/2/2010,24.51,24.51,24.51,24.51,11.071892,0
2/3/2010,24.370001,24.370001,24.370001,24.370001,11.008649,0
2/4/2010,23.709999,23.709999,23.709999,23.709999,10.710507,0
2/5/2010,23.700001,23.700001,23.700001,23.700001,10.705986,0
2/8/2010,23.49,23.49,23.49,23.49,10.611126,0
2/9/2010,23.82,23.82,23.82,23.82,10.760196,0
2/10/2010,23.74,23.74,23.74,23.74,10.724058,0
2/11/2010,23.959999,23.959999,23.959999,23.959999,10.82344,0
2/12/2010,23.870001,23.870001,23.870001,23.870001,10.782785,0
2/16/2010,24.27,24.27,24.27,24.27,10.963476,0
2/17/2010,24.33,24.33,24.33,24.33,10.99058,0
2/18/2010,24.5,24.5,24.5,24.5,11.067376,0
2/19/2010,24.549999,24.549999,24.549999,24.549999,11.089958,0
2/22/2010,24.51,24.51,24.51,24.51,11.071892,0
2/23/2010,24.26,24.26,24.26,24.26,10.958961,0
2/24/2010,24.459999,24.459999,24.459999,24.459999,11.049306,0
2/25/2010,24.34,24.34,24.34,24.34,10.995096,0
2/26/2010,24.33,24.33,24.33,24.33,10.99058,0
3/1/2010,24.559999,24.559999,24.559999,24.559999,11.094479,0
3/2/2010,24.639999,24.639999,24.639999,24.639999,11.130613,0
3/3/2010,24.629999,24.629999,24.629999,24.629999,11.1261,0
3/4/2010,24.700001,24.700001,24.700001,24.700001,11.157722,0
3/5/2010,25.02,25.02,25.02,25.02,11.302268,0
3/8/2010,25.01,25.01,25.01,25.01,11.297757,0
3/9/2010,25.02,25.02,25.02,25.02,11.302268,0
3/10/2010,25.09,25.09,25.09,25.09,11.333897,0
3/11/2010,25.209999,25.209999,25.209999,25.209999,11.388099,0
3/12/2010,25.18,25.18,25.18,25.18,11.374549,0
3/15/2010,25.27,25.27,25.27,25.27,11.415203,0
3/16/2010,25.440001,25.440001,25.440001,25.440001,11.491999,0
3/17/2010,25.57,25.57,25.57,25.57,11.550724,0
3/18/2010,25.59,25.59,25.59,25.59,11.559755,0
3/19/2010,25.360001,25.360001,25.360001,25.360001,11.532019,0
3/22/2010,25.440001,25.440001,25.440001,25.440001,11.568397,0
3/23/2010,25.629999,25.629999,25.629999,25.629999,11.654799,0
3/24/2010,25.42,25.42,25.42,25.42,11.559306,0
3/25/2010,25.35,25.35,25.35,25.35,11.527471,0
3/26/2010,25.360001,25.360001,25.360001,25.360001,11.532019,0
3/29/2010,25.51,25.51,25.51,25.51,11.60023,0
3/30/2010,25.530001,25.530001,25.530001,25.530001,11.609328,0
3/31/2010,25.459999,25.459999,25.459999,25.459999,11.577496,0
4/1/2010,25.66,25.66,25.66,25.66,11.668436,0
4/5/2010,25.799999,25.799999,25.799999,25.799999,11.732102,0
4/6/2010,25.82,25.82,25.82,25.82,11.741196,0
4/7/2010,25.629999,25.629999,25.629999,25.629999,11.654799,0
4/8/2010,25.700001,25.700001,25.700001,25.700001,11.686632,0
4/9/2010,25.889999,25.889999,25.889999,25.889999,11.773027,0
4/12/2010,25.92,25.92,25.92,25.92,11.786669,0
4/13/2010,25.91,25.91,25.91,25.91,11.782124,0
4/14/2010,26.120001,26.120001,26.120001,26.120001,11.877617,0
4/15/2010,26.17,26.17,26.17,26.17,11.900352,0
4/16/2010,25.870001,25.870001,25.870001,25.870001,11.763938,0
4/19/2010,25.99,25.99,25.99,25.99,11.8185,0
4/20/2010,26.190001,26.190001,26.190001,26.190001,11.909449,0
4/21/2010,26.129999,26.129999,26.129999,26.129999,11.882164,0
4/22/2010,26.1,26.1,26.1,26.1,11.868525,0
4/23/2010,26.280001,26.280001,26.280001,26.280001,11.950371,0
4/26/2010,26.18,26.18,26.18,26.18,11.904897,0
4/27/2010,25.66,25.66,25.66,25.66,11.668436,0
4/28/2010,25.85,25.85,25.85,25.85,11.754838,0
4/29/2010,26.120001,26.120001,26.120001,26.120001,11.877617,0
4/30/2010,25.85,25.85,25.85,25.85,11.754838,0
5/3/2010,26.15,26.15,26.15,26.15,11.891261,0
5/4/2010,25.58,25.58,25.58,25.58,11.632061,0
5/5/2010,25.4,25.4,25.4,25.4,11.550209,0
5/6/2010,24.65,24.65,24.65,24.65,11.209163,0
5/7/2010,24.389999,24.389999,24.389999,24.389999,11.090926,0
5/10/2010,25.290001,25.290001,25.290001,25.290001,11.500191,0
5/11/2010,25.24,25.24,25.24,25.24,11.477449,0
5/12/2010,25.51,25.51,25.51,25.51,11.60023,0
5/13/2010,25.24,25.24,25.24,25.24,11.477449,0
5/14/2010,24.83,24.83,24.83,24.83,11.291016,0
5/17/2010,24.879999,24.879999,24.879999,24.879999,11.313745,0
5/18/2010,24.57,24.57,24.57,24.57,11.172778,0
5/19/2010,24.43,24.43,24.43,24.43,11.109119,0
5/20/2010,23.610001,23.610001,23.610001,23.610001,10.736237,0
5/21/2010,23.870001,23.870001,23.870001,23.870001,10.854469,0
5/24/2010,23.559999,23.559999,23.559999,23.559999,10.7135,0
5/25/2010,23.530001,23.530001,23.530001,23.530001,10.699862,0
5/26/2010,23.35,23.35,23.35,23.35,10.618008,0
5/27/2010,24.030001,24.030001,24.030001,24.030001,10.927225,0
5/28/2010,23.780001,23.780001,23.780001,23.780001,10.813539,0
6/1/2010,23.41,23.41,23.41,23.41,10.64529,0
6/2/2010,23.950001,23.950001,23.950001,23.950001,10.890849,0
6/3/2010,23.99,23.99,23.99,23.99,10.909036,0
6/4/2010,23.219999,23.219999,23.219999,23.219999,10.558891,0
6/7/2010,23.02,23.02,23.02,23.02,10.467944,0
6/8/2010,23.299999,23.299999,23.299999,23.299999,10.595275,0
6/9/2010,23.200001,23.200001,23.200001,23.200001,10.549797,0
6/10/2010,23.870001,23.870001,23.870001,23.870001,10.854469,0
6/11/2010,23.940001,23.940001,23.940001,23.940001,10.886296,0
6/14/2010,23.940001,23.940001,23.940001,23.940001,10.886296,0
6/15/2010,24.450001,24.450001,24.450001,24.450001,11.118213,0
6/16/2010,24.459999,24.459999,24.459999,24.459999,11.122764,0
6/17/2010,24.5,24.5,24.5,24.5,11.140952,0
6/18/2010,24.360001,24.360001,24.360001,24.360001,11.154685,0
6/21/2010,24.290001,24.290001,24.290001,24.290001,11.12263,0
6/22/2010,23.92,23.92,23.92,23.92,10.953206,0
6/23/2010,23.85,23.85,23.85,23.85,10.921151,0
6/24/2010,23.52,23.52,23.52,23.52,10.770041,0
6/25/2010,23.52,23.52,23.52,23.52,10.770041,0
6/28/2010,23.52,23.52,23.52,23.52,10.770041,0
6/29/2010,22.92,22.92,22.92,22.92,10.495299,0
6/30/2010,22.700001,22.700001,22.700001,22.700001,10.39456,0
7/1/2010,22.639999,22.639999,22.639999,22.639999,10.367081,0
7/2/2010,22.59,22.59,22.59,22.59,10.344185,0
7/6/2010,22.700001,22.700001,22.700001,22.700001,10.39456,0
7/7/2010,23.34,23.34,23.34,23.34,10.687619,0
7/8/2010,23.610001,23.610001,23.610001,23.610001,10.811254,0
7/9/2010,23.76,23.76,23.76,23.76,10.879941,0
7/12/2010,23.73,23.73,23.73,23.73,10.866204,0
7/13/2010,24.07,24.07,24.07,24.07,11.021891,0
7/14/2010,24.07,24.07,24.07,24.07,11.021891,0
7/15/2010,24.120001,24.120001,24.120001,24.120001,11.044788,0
7/16/2010,23.549999,23.549999,23.549999,23.549999,10.783777,0
7/19/2010,23.690001,23.690001,23.690001,23.690001,10.847889,0
7/20/2010,23.91,23.91,23.91,23.91,10.948627,0
7/21/2010,23.67,23.67,23.67,23.67,10.838728,0
7/22/2010,24.18,24.18,24.18,24.18,11.072263,0
7/23/2010,24.309999,24.309999,24.309999,24.309999,11.13179,0
7/26/2010,24.549999,24.549999,24.549999,24.549999,11.24169,0
7/27/2010,24.6,24.6,24.6,24.6,11.264584,0
7/28/2010,24.469999,24.469999,24.469999,24.469999,11.205057,0
7/29/2010,24.370001,24.370001,24.370001,24.370001,11.159266,0
7/30/2010,24.4,24.4,24.4,24.4,11.173006,0
8/2/2010,24.9,24.9,24.9,24.9,11.401955,0
8/3/2010,24.799999,24.799999,24.799999,24.799999,11.356166,0
8/4/2010,24.870001,24.870001,24.870001,24.870001,11.388223,0
8/5/2010,24.85,24.85,24.85,24.85,11.379065,0
8/6/2010,24.83,24.83,24.83,24.83,11.369908,0
8/9/2010,24.969999,24.969999,24.969999,24.969999,11.434011,0
8/10/2010,24.91,24.91,24.91,24.91,11.406537,0
8/11/2010,24.290001,24.290001,24.290001,24.290001,11.12263,0
8/12/2010,24.209999,24.209999,24.209999,24.209999,11.086001,0
8/13/2010,24.15,24.15,24.15,24.15,11.058521,0
8/16/2010,24.139999,24.139999,24.139999,24.139999,11.053948,0
8/17/2010,24.43,24.43,24.43,24.43,11.186742,0
8/18/2010,24.440001,24.440001,24.440001,24.440001,11.191319,0
8/19/2010,24.040001,24.040001,24.040001,24.040001,11.008156,0
8/20/2010,23.940001,23.940001,23.940001,23.940001,10.96236,0
8/23/2010,23.91,23.91,23.91,23.91,10.948627,0
8/24/2010,23.610001,23.610001,23.610001,23.610001,10.811254,0
8/25/2010,23.66,23.66,23.66,23.66,10.834148,0
8/26/2010,23.540001,23.540001,23.540001,23.540001,10.779199,0
8/27/2010,23.940001,23.940001,23.940001,23.940001,10.96236,0
8/30/2010,23.6,23.6,23.6,23.6,10.806675,0
8/31/2010,23.620001,23.620001,23.620001,23.620001,10.815833,0
9/1/2010,24.24,24.24,24.24,24.24,11.099738,0
9/2/2010,24.389999,24.389999,24.389999,24.389999,11.168421,0
9/3/2010,24.629999,24.629999,24.629999,24.629999,11.278324,0
9/7/2010,24.4,24.4,24.4,24.4,11.173006,0
9/8/2010,24.530001,24.530001,24.530001,24.530001,11.232533,0
9/9/2010,24.639999,24.639999,24.639999,24.639999,11.282901,0
9/10/2010,24.780001,24.780001,24.780001,24.780001,11.34701,0
9/13/2010,24.959999,24.959999,24.959999,24.959999,11.429434,0
9/14/2010,24.92,24.92,24.92,24.92,11.411114,0
9/15/2010,24.98,24.98,24.98,24.98,11.438592,0
9/16/2010,24.98,24.98,24.98,24.98,11.438592,0
9/17/2010,25.030001,25.030001,25.030001,25.030001,11.461485,0
9/20/2010,25.360001,25.360001,25.360001,25.360001,11.612596,0
9/21/2010,25.35,25.35,25.35,25.35,11.608016,0
9/22/2010,25.299999,25.299999,25.299999,25.299999,11.585128,0
9/23/2010,25.1,25.1,25.1,25.1,11.493543,0
9/24/2010,25.389999,25.389999,25.389999,25.389999,11.706082,0
9/27/2010,25.299999,25.299999,25.299999,25.299999,11.664594,0
9/28/2010,25.41,25.41,25.41,25.41,11.715304,0
9/29/2010,25.35,25.35,25.35,25.35,11.687642,0
9/30/2010,25.280001,25.280001,25.280001,25.280001,11.655371,0
10/1/2010,25.4,25.4,25.4,25.4,11.710699,0
10/4/2010,25.24,25.24,25.24,25.24,11.636926,0
10/5/2010,25.700001,25.700001,25.700001,25.700001,11.849012,0
10/6/2010,25.709999,25.709999,25.709999,25.709999,11.853621,0
10/7/2010,25.639999,25.639999,25.639999,25.639999,11.82135,0
10/8/2010,25.75,25.75,25.75,25.75,11.872064,0
10/11/2010,25.76,25.76,25.76,25.76,11.876677,0
10/12/2010,25.77,25.77,25.77,25.77,11.881284,0
10/13/2010,25.92,25.92,25.92,25.92,11.950442,0
10/14/2010,25.889999,25.889999,25.889999,25.889999,11.936611,0
10/15/2010,25.860001,25.860001,25.860001,25.860001,11.922778,0
10/18/2010,26.030001,26.030001,26.030001,26.030001,12.001157,0
10/19/2010,25.68,25.68,25.68,25.68,11.839791,0
10/20/2010,25.969999,25.969999,25.969999,25.969999,11.973496,0
10/21/2010,26.059999,26.059999,26.059999,26.059999,12.014988,0
10/22/2010,26.049999,26.049999,26.049999,26.049999,12.010382,0
10/25/2010,26.09,26.09,26.09,26.09,12.02882,0
10/26/2010,26.1,26.1,26.1,26.1,12.033433,0
10/27/2010,25.98,25.98,25.98,25.98,11.978105,0
10/28/2010,26.059999,26.059999,26.059999,26.059999,12.014988,0
10/29/2010,26.07,26.07,26.07,26.07,12.019598,0
11/1/2010,26.040001,26.040001,26.040001,26.040001,12.005768,0
11/2/2010,26.24,26.24,26.24,26.24,12.097975,0
11/3/2010,26.299999,26.299999,26.299999,26.299999,12.125643,0
11/4/2010,26.76,26.76,26.76,26.76,12.337728,0
11/5/2010,26.790001,26.790001,26.790001,26.790001,12.35156,0
11/8/2010,26.709999,26.709999,26.709999,26.709999,12.314672,0
11/9/2010,26.51,26.51,26.51,26.51,12.222466,0
11/10/2010,26.540001,26.540001,26.540001,26.540001,12.236299,0
11/11/2010,26.469999,26.469999,26.469999,26.469999,12.204021,0
11/12/2010,26.219999,26.219999,26.219999,26.219999,12.088758,0
11/15/2010,26.23,26.23,26.23,26.23,12.093369,0
11/16/2010,25.85,25.85,25.85,25.85,11.918169,0
11/17/2010,25.870001,25.870001,25.870001,25.870001,11.927395,0
11/18/2010,26.23,26.23,26.23,26.23,12.093369,0
11/19/2010,26.27,26.27,26.27,26.27,12.111812,0
11/22/2010,26.209999,26.209999,26.209999,26.209999,12.084146,0
11/23/2010,25.879999,25.879999,25.879999,25.879999,11.931999,0
11/24/2010,26.190001,26.190001,26.190001,26.190001,12.074926,0
11/26/2010,25.99,25.99,25.99,25.99,11.982713,0
11/29/2010,25.93,25.93,25.93,25.93,11.955053,0
11/30/2010,25.83,25.83,25.83,25.83,11.908946,0
12/1/2010,26.370001,26.370001,26.370001,26.370001,12.157915,0
12/2/2010,26.690001,26.690001,26.690001,26.690001,12.305453,0
12/3/2010,26.75,26.75,26.75,26.75,12.333113,0
12/6/2010,26.700001,26.700001,26.700001,26.700001,12.310063,0
12/7/2010,26.77,26.77,26.77,26.77,12.342332,0
12/8/2010,26.809999,26.809999,26.809999,26.809999,12.360778,0
12/9/2010,26.9,26.9,26.9,26.9,12.402269,0
12/10/2010,27.040001,27.040001,27.040001,27.040001,12.466818,0
12/13/2010,27.110001,27.110001,27.110001,27.110001,12.499097,0
12/14/2010,27.209999,27.209999,27.209999,27.209999,12.545199,0
12/15/2010,27.120001,27.120001,27.120001,27.120001,12.5037,0
12/16/2010,27.280001,27.280001,27.280001,27.280001,12.577475,0
12/17/2010,27.01,27.01,27.01,27.01,12.563981,0
12/20/2010,27.01,27.01,27.01,27.01,12.563981,0
12/21/2010,27.110001,27.110001,27.110001,27.110001,12.610497,0
12/22/2010,27.200001,27.200001,27.200001,27.200001,12.65236,0
12/23/2010,27.200001,27.200001,27.200001,27.200001,12.65236,0
12/27/2010,27.17,27.17,27.17,27.17,12.63841,0
12/28/2010,27.219999,27.219999,27.219999,27.219999,12.661665,0
12/29/2010,27.25,27.25,27.25,27.25,12.675616,0
12/30/2010,27.200001,27.200001,27.200001,27.200001,12.65236,0
12/31/2010,27.219999,27.219999,27.219999,27.219999,12.661665,0
1/3/2011,27.43,27.43,27.43,27.43,12.759348,0
1/4/2011,27.42,27.42,27.42,27.42,12.754702,0
1/5/2011,27.530001,27.530001,27.530001,27.530001,12.805867,0
1/6/2011,27.469999,27.469999,27.469999,27.469999,12.777952,0
1/7/2011,27.440001,27.440001,27.440001,27.440001,12.764002,0
1/10/2011,27.360001,27.360001,27.360001,27.360001,12.726788,0
1/11/2011,27.43,27.43,27.43,27.43,12.759348,0
1/12/2011,27.629999,27.629999,27.629999,27.629999,12.852385,0
1/13/2011,27.530001,27.530001,27.530001,27.530001,12.805867,0
1/14/2011,27.68,27.68,27.68,27.68,12.87564,0
1/18/2011,27.76,27.76,27.76,27.76,12.912848,0
1/19/2011,27.610001,27.610001,27.610001,27.610001,12.843078,0
1/20/2011,27.6,27.6,27.6,27.6,12.838428,0
1/21/2011,27.690001,27.690001,27.690001,27.690001,12.880295,0
1/24/2011,27.83,27.83,27.83,27.83,12.945418,0
